Timestamp,mempool-size
2018-12-08 06:00:00,4621749.036458333
2018-12-10 14:45:00,2522096.078125
2018-12-12 23:30:00,4281524.302083333
2018-12-15 08:15:00,3126308.7552083335
2018-12-17 17:00:00,2275028.25
2018-12-20 01:45:00,3445356.796875
2018-12-22 10:30:00,2335859.25
2018-12-24 19:15:00,2334056.234375
2018-12-27 04:00:00,1479248.890625
2018-12-29 12:45:00,1372069.4583333333
2018-12-31 21:30:00,1089284.46875
2019-01-03 06:15:00,2033609.984375
2019-01-05 15:00:00,1279352.9427083333
2019-01-07 23:45:00,2160462.765625
2019-01-10 08:30:00,2333311.4375
2019-01-12 17:15:00,1287722.5625
2019-01-15 02:00:00,1619510.3489583333
2019-01-17 10:45:00,2839602.6927083335
2019-01-19 19:30:00,1324882.7604166667
2019-01-22 04:15:00,1248229.7760416667
2019-01-24 13:00:00,5258258.942708333
2019-01-26 21:45:00,1746676.953125
2019-01-29 06:30:00,4739503.71875
2019-01-31 15:15:00,2474077.9166666665
2019-02-03 00:00:00,1520594.4375
2019-02-05 08:45:00,1579654.0989583333
2019-02-07 17:30:00,2152195.578125
2019-02-10 02:15:00,1673804.7604166667
2019-02-12 11:00:00,17831010.578125
2019-02-14 19:45:00,1699095.5729166667
2019-02-17 04:30:00,1450164.0885416667
2019-02-19 13:15:00,3370871.9375
2019-02-21 22:00:00,5627084.958333333
2019-02-24 06:45:00,2674239.4895833335
2019-02-26 15:30:00,5864389.708333333
2019-03-01 00:15:00,4760274.40625
2019-03-03 09:00:00,3181156.015625
2019-03-05 17:45:00,3361455.875
2019-03-08 02:30:00,4242194.729166667
2019-03-10 11:15:00,1572987.125
2019-03-12 20:00:00,3164853.0989583335
2019-03-15 04:45:00,1509015.265625
2019-03-17 13:30:00,808478.515625
2019-03-19 22:15:00,1570530.9427083333
2019-03-22 07:00:00,2461102.140625
2019-03-24 15:45:00,796645.625
2019-03-27 00:30:00,7715393.078125
2019-03-29 09:15:00,17794995.083333332
2019-03-31 18:00:00,15136603.296875
2019-04-03 02:45:00,33264446.364583332
2019-04-05 11:30:00,36833300.963541664
2019-04-07 20:15:00,6418299.442708333
2019-04-10 05:00:00,8767241.317708334
2019-04-12 13:45:00,5331069.598958333
2019-04-14 22:30:00,3243730.609375
2019-04-17 07:15:00,10144712.385416666
2019-04-19 16:00:00,10292951.963541666
2019-04-22 00:45:00,4704466.255208333
2019-04-24 09:30:00,25747729.114583332
2019-04-26 18:15:00,12708704.052083334
2019-04-29 03:00:00,1926590.3333333333
2019-05-01 11:45:00,9006584.317708334
2019-05-03 20:30:00,6544958.385416667
2019-05-06 05:15:00,5001195.276041667
2019-05-08 14:00:00,12662868.776041666
2019-05-10 22:45:00,19039896.619791668
2019-05-13 07:30:00,11032489.104166666
2019-05-15 16:15:00,23616575.239583332
2019-05-18 01:00:00,41767479.088541664
2019-05-20 09:45:00,2600408.3177083335
2019-05-22 18:30:00,11583269.614583334
2019-05-25 03:15:00,10723508.84375
2019-05-27 12:00:00,2865415.09375
2019-05-29 20:45:00,4048111.5677083335
2019-06-01 05:30:00,26126464.885416668
2019-06-03 14:15:00,8978838.666666666
2019-06-05 23:00:00,5222663.947916667
2019-06-08 07:45:00,6452745.802083333
2019-06-10 16:30:00,2668585.4166666665
2019-06-13 01:15:00,9121322.776041666
2019-06-15 10:00:00,15151908.911458334
2019-06-17 18:45:00,14580034.911458334
2019-06-20 03:30:00,5018069.911458333
2019-06-22 12:15:00,27671942.875
2019-06-24 21:00:00,5663071.526041667
2019-06-27 05:45:00,29946992.244791668
2019-06-29 14:30:00,21559771.130208332
2019-07-01 23:15:00,9793500.130208334
